id_unidade,codigo,nome_unidade,sigla,municipio,id_unidade_gestora,unidade_gestora,id_unidade_responsavel,unidade_responsavel,hierarquia,data_criacao,classificacao_unidade,nivel_organizacional,ambiente_organizacional_unidade,tipo_unidade_organizacional,area_atuacao_unidade
11174,1132290002,UNIDADE ACADEMICA DE APOIO AO ENSINO E A PESQUISA DA UBS PARAIBA  CAICO,UBS/Paraiba,CAICÓ,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,7278,ESCOLA MULTICAMPI DE CIENCIAS MEDICAS DO RIO GRANDE DO NORTE,.605.262.7278.11174.,20/12/2017,ACADÊMICA,ESTRATÉGICO,ADMINISTRATIVO                                    ,SECRETARIA ADMINISTRATIVA                                   ,FIM
11177,1132290005,UNIDADE ACADEMICA DE APOIO AO ENSINO E A PESQUISA DA UBS WALFREDO GURGEL  CAICO,UBS/WALFREDO,CAICÓ,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,7278,ESCOLA MULTICAMPI DE CIENCIAS MEDICAS DO RIO GRANDE DO NORTE,.605.262.7278.11177.,20/12/2017,ACADÊMICA,ESTRATÉGICO,ADMINISTRATIVO                                    ,SECRETARIA ADMINISTRATIVA                                   ,FIM
10127,11322910,UNIDADE ACADEMICA DE APOIO AO ENSINO E A PESQUISA DO HOSPITAL REGIONAL DR. MARIANO COELHO,EMCM/ApoioACAD,CAICÓ,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,7278,ESCOLA MULTICAMPI DE CIENCIAS MEDICAS DO RIO GRANDE DO NORTE,.605.262.7278.10127.,21/08/2019,ACADÊMICA,ESTRATÉGICO,ADMINISTRATIVO                                    ,ASSESSORIA                                                  ,FIM
9151,3300100302,UNIDADE DE ABASTECIMENTO - HUAB/EBSERH,UNABAST/HUAB,SANTA CRUZ,8195,SUPERINTENDENCIA DO HUAB - EBSERH,9839,SETOR DE LOGISTICA E INFRAESTRUTURA HOSPITALAR - HUAB/EBSERH,.8517.8195.11688.9839.9151.,01/01/2008,ADMINISTRATIVA,OPERACIONAL,ADMINISTRATIVO                                    ,SETOR                                                       ,FIM
9835,3300100101,UNIDADE DE ADMINISTRACAO DE PESSOAL - HUAB/EBSERH,UAP/HUAB/EBS,SANTA CRUZ,8195,SUPERINTENDENCIA DO HUAB - EBSERH,9834,DIVISAO DE GESTAO DE PESSOAS - HUAB/EBSERH,.8517.8195.11688.9834.9835.,11/01/2016,ACADÊMICA,ESTRATÉGICO,ADMINISTRATIVO                                    ,ASSESSORIA                                                  ,FIM
9844,31121001,UNIDADE DE ADMINISTRACAO DE PESSOAL - MEJC/EBSERH,UADPMEJCEBSERH,NATAL,8194,SUPERINTENDENCIA DO MEJC - EBSERH,8973,SETOR DE GESTAO DE PESSOAS - MEJC/EBSERH,.8517.8194.9386.8973.9844.,01/01/2013,ADMINISTRATIVA,OPERACIONAL,ADMINISTRATIVO                                    ,SETOR                                                       ,FIM
6403,112282,UNIDADE DE AGRICULTURA ORGANICA ,UNIAGRIORG,MACAÍBA,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,351,ESCOLA AGRICOLA DE JUNDIAI,.605.351.6403.,16/11/2011,ACADÊMICA,OPERACIONAL,AGROPECUÁRIO                                      ,LABORATÓRIO                                                 ,FIM
13575,31121102,UNIDADE DE ALMOXARIFADO E PRODUTOS PARA A SAUDE - MEJC/EBSERH,UAPSMEJCEBSERH,NATAL,8194,SUPERINTENDENCIA DO MEJC - EBSERH,9846,DIVISAO DE LOGISTICA E INFRAESTRUTURA HOSPITAL - MEJC/EBSERH,.8517.8194.9386.9846.13575.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,ADMINISTRATIVO                                    ,SETOR                                                       ,FIM
10693,31100306,UNIDADE DE ALTO RISCO - MEJC,ALTORISCO/MEJC,NATAL,8194,SUPERINTENDENCIA DO MEJC - EBSERH,9868,DIVISAO DE ENFERMAGEM - MEJC/EBSERH,.8517.8194.9861.9868.10693.,01/04/2017,ACADÊMICA,ESTRATÉGICO,ADMINISTRATIVO                                    ,ASSESSORIA                                                  ,FIM
9833,330012,UNIDADE DE APOIO CORPORATIVO - HUAB/EBSERH,UAC/HUAB/EBSER,SANTA CRUZ,8195,SUPERINTENDENCIA DO HUAB - EBSERH,8195,SUPERINTENDENCIA DO HUAB - EBSERH,.8517.8195.9833.,01/01/2017,ACADÊMICA,ESTRATÉGICO,ADMINISTRATIVO                                    ,ASSESSORIA                                                  ,FIM
9891,3107,UNIDADE DE APOIO CORPORATIVO - MEJC/EBSERH,UACMEJCEBSERH,NATAL,8194,SUPERINTENDENCIA DO MEJC - EBSERH,8194,SUPERINTENDENCIA DO MEJC - EBSERH,.8517.8194.9891.,01/01/2013,ADMINISTRATIVA,GERENCIAL,ADMINISTRATIVO                                    ,ASSESSORIA                                                  ,FIM
9850,330010020101,UNIDADE DE APOIO OPERACIONAL - HUAB/EBSERH,UAO/HUAB/EBS,SANTA CRUZ,8195,SUPERINTENDENCIA DO HUAB - EBSERH,9848,SETOR DE ADMINISTRACAO - HUAB/EBSERH,.8517.8195.11688.8797.9848.9850.,11/01/2016,ADMINISTRATIVA,GERENCIAL,ADMINISTRATIVO                                    ,ASSESSORIA                                                  ,FIM
13811,3112090203,UNIDADE DE APOIO OPERACIONAL - MEJC/EBSERH,UAOMEJCEBSERH,NATAL,8194,SUPERINTENDENCIA DO MEJC - EBSERH,9843,SETOR DE ADMINISTRACAO - MEJC/EBSERH,.8517.8194.9386.9838.9843.13811.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,ADMINISTRATIVO                                    ,SETOR                                                       ,MEIO
13045,3300110103,UNIDADE DE ATENCAO A SAUDE DA CRIANCA - HUAB/EBSERH,UASC/HUAB/EBS,SANTA CRUZ,8195,SUPERINTENDENCIA DO HUAB - EBSERH,9874,DIVISAO DE GESTAO DO CUIDADO - HUAB/EBSERH,.8517.8195.11865.9874.13045.,24/06/1974,ACADÊMICA,ESTRATÉGICO,CIÊNCIAS DA SAÚDE                                 ,SETOR                                                       ,FIM
12986,3300110104,UNIDADE DE ATENCAO A SAUDE DA MULHER - HUAB/EBSERH,UASM/HUAB/EBS,SANTA CRUZ,8195,SUPERINTENDENCIA DO HUAB - EBSERH,9874,DIVISAO DE GESTAO DO CUIDADO - HUAB/EBSERH,.8517.8195.11865.9874.12986.,24/06/1974,COMPLEXO HOSPITALAR,ESTRATÉGICO,CIÊNCIAS DA SAÚDE                                 ,SETOR                                                       ,FIM
9865,31100204,UNIDADE DE ATENCAO A SAUDE DA MULHER - MEJC/EBSERH,UNI/AT/MULHER,NATAL,8194,SUPERINTENDENCIA DO MEJC - EBSERH,9863,DIVISAO DE GESTAO DO CUIDADO - MEJC/EBSERH,.8517.8194.9861.9863.9865.,01/01/2013,ADMINISTRATIVA,OPERACIONAL,ADMINISTRATIVO                                    ,SETOR                                                       ,FIM
9882,3300110102,UNIDADE DE ATENCAO PSICOSSOCIAL - HUAB/EBSERH,UAPSI/HUAB/EBS,SANTA CRUZ,8195,SUPERINTENDENCIA DO HUAB - EBSERH,9874,DIVISAO DE GESTAO DO CUIDADO - HUAB/EBSERH,.8517.8195.11865.9874.9882.,01/01/2017,ACADÊMICA,ESTRATÉGICO,ADMINISTRATIVO                                    ,ASSESSORIA                                                  ,FIM
9879,31100501,UNIDADE DE CIRURGIA/RPA CME - MEJC/EBSERH,UCRMEJCEBSERH,NATAL,8194,SUPERINTENDENCIA DO MEJC - EBSERH,9741,SETOR DE APOIO TERAPEUTICO - MEJC/EBSERH,.8517.8194.9861.9741.9879.,01/01/2013,ADMINISTRATIVA,OPERACIONAL,ADMINISTRATIVO                                    ,SETOR                                                       ,FIM
13635,3300110802,UNIDADE DE CIRURGIA/RPA E CME,UCIRU/HUAB/EBS,SANTA CRUZ,8195,SUPERINTENDENCIA DO HUAB - EBSERH,9884,SETOR DE APOIO TERAPEUTICO - HUAB/EBSERH,.8517.8195.11865.9884.13635.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,CIÊNCIAS DA SAÚDE                                 ,SETOR                                                       ,FIM
9852,3112090201,UNIDADE DE COMPRAS - MEJC/EBSERH,UNCOMPMEJCEBSE,NATAL,8194,SUPERINTENDENCIA DO MEJC - EBSERH,9843,SETOR DE ADMINISTRACAO - MEJC/EBSERH,.8517.8194.9386.9838.9843.9852.,01/01/2013,ADMINISTRATIVA,OPERACIONAL,ADMINISTRATIVO                                    ,SETOR                                                       ,FIM
9853,3112090202,UNIDADE DE CONTRATOS - MEJC/EBSERH,UNCONTMEJCEBSE,NATAL,8194,SUPERINTENDENCIA DO MEJC - EBSERH,9843,SETOR DE ADMINISTRACAO - MEJC/EBSERH,.8517.8194.9386.9838.9843.9853.,01/01/2013,ADMINISTRATIVA,OPERACIONAL,ADMINISTRATIVO                                    ,SETOR                                                       ,FIM
9883,3300110804,UNIDADE DE CUIDADOS INTENSIVOS E SEMI-INTENSIVOS - HUAB/EBSERH,UCISI/HUAB/EBS,SANTA CRUZ,8195,SUPERINTENDENCIA DO HUAB - EBSERH,9884,SETOR DE APOIO TERAPEUTICO - HUAB/EBSERH,.8517.8195.11865.9884.9883.,01/01/2017,ACADÊMICA,ESTRATÉGICO,ADMINISTRATIVO                                    ,ASSESSORIA                                                  ,FIM
9878,31100502,UNIDADE DE CUIDADOS INTENSIVOS E SEMI-INTENSIVOS - MEJC/EBSERH,CUIDADO/INT/SI,NATAL,8194,SUPERINTENDENCIA DO MEJC - EBSERH,9741,SETOR DE APOIO TERAPEUTICO - MEJC/EBSERH,.8517.8194.9861.9741.9878.,01/01/2013,ADMINISTRATIVA,OPERACIONAL,ADMINISTRATIVO                                    ,ASSESSORIA                                                  ,FIM
6353,112279,UNIDADE DE CULTURAS REGIONAIS,UNCULTREG,MACAÍBA,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,351,ESCOLA AGRICOLA DE JUNDIAI,.605.351.6353.,10/11/2011,ACADÊMICA,OPERACIONAL,AGROPECUÁRIO                                      ,LABORATÓRIO                                                 ,FIM
9836,3300100102,UNIDADE DE DESENVOLVIMENTO DE PESSOAS - HUAB/EBSERH,UDP/HUAB/EBS,SANTA CRUZ,8195,SUPERINTENDENCIA DO HUAB - EBSERH,9834,DIVISAO DE GESTAO DE PESSOAS - HUAB/EBSERH,.8517.8195.11688.9834.9836.,11/01/2016,ADMINISTRATIVA,GERENCIAL,ADMINISTRATIVO                                    ,ASSESSORIA                                                  ,FIM
9845,31121002,UNIDADE DE DESENVOLVIMENTO DE PESSOAS - MEJC/EBSERH,UDPMEJCEBSERH,NATAL,8194,SUPERINTENDENCIA DO MEJC - EBSERH,8973,SETOR DE GESTAO DE PESSOAS - MEJC/EBSERH,.8517.8194.9386.8973.9845.,01/01/2013,ADMINISTRATIVA,OPERACIONAL,ADMINISTRATIVO                                    ,SETOR                                                       ,FIM
9885,3300110501,UNIDADE DE DIAGNOSTICO POR IMAGEM E METODOS GRAFICOS - HUAB/EBSERH,UDIMG/HUAB/EBS,SANTA CRUZ,8195,SUPERINTENDENCIA DO HUAB - EBSERH,9876,SETOR DE APOIO DIAGNOSTICO - HUAB/EBSERH,.8517.8195.11865.9876.9885.,01/01/2017,ACADÊMICA,ESTRATÉGICO,ADMINISTRATIVO                                    ,ASSESSORIA                                                  ,FIM
12867,31100202,UNIDADE DE DIREITOS REPRODUTIVOS - MEJC/EBSERH,DIR/REP/MEJC,NATAL,8194,SUPERINTENDENCIA DO MEJC - EBSERH,9863,DIVISAO DE GESTAO DO CUIDADO - MEJC/EBSERH,.8517.8194.9861.9863.12867.,01/01/2013,ADMINISTRATIVA,OPERACIONAL,ADMINISTRATIVO                                    ,SETOR                                                       ,FIM
9862,3300100303,UNIDADE DE ENGENHARIA CLINICA - HUAB/EBSERH,UEC/HUAB/EBS,SANTA CRUZ,8195,SUPERINTENDENCIA DO HUAB - EBSERH,9839,SETOR DE LOGISTICA E INFRAESTRUTURA HOSPITALAR - HUAB/EBSERH,.8517.8195.11688.9839.9862.,11/01/2016,ACADÊMICA,ESTRATÉGICO,ADMINISTRATIVO                                    ,ASSESSORIA                                                  ,FIM
9849,31121103,UNIDADE DE ENGENHARIA CLINICA - MEJC/EBSERH,UECMEJCEBSERH,NATAL,8194,SUPERINTENDENCIA DO MEJC - EBSERH,9846,DIVISAO DE LOGISTICA E INFRAESTRUTURA HOSPITAL - MEJC/EBSERH,.8517.8194.9386.9846.9849.,01/01/2016,ADMINISTRATIVA,GERENCIAL,ADMINISTRATIVO                                    ,ASSESSORIA                                                  ,FIM
9841,3112090102,UNIDADE DE EXECUCAO ORCAMENTARIA E FINANCEIRA - MEJC/EBSERH,UEOFMEJCEBSERH,NATAL,8194,SUPERINTENDENCIA DO MEJC - EBSERH,13280,"SETOR DE ORCAMENTO, FINANCAS E CONTABILIDADE - MEJC/EBSERH",.8517.8194.9386.9838.13280.9841.,01/01/2013,ADMINISTRATIVA,GERENCIAL,ADMINISTRATIVO                                    ,SETOR                                                       ,FIM
12927,3300110803,UNIDADE DE FARMACIA CLINICA - HUAB/EBSERH,FARCLI/HUAB/EBS,SANTA CRUZ,8195,SUPERINTENDENCIA DO HUAB - EBSERH,9884,SETOR DE APOIO TERAPEUTICO - HUAB/EBSERH,.8517.8195.11865.9884.12927.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,CIÊNCIAS DA SAÚDE                                 ,SETOR                                                       ,FIM
9866,31100203,UNIDADE DE FARMACIA HOSPITALAR - MEJC/EBSERH,FARM/HOSP/MEJC,NATAL,8194,SUPERINTENDENCIA DO MEJC - EBSERH,9863,DIVISAO DE GESTAO DO CUIDADO - MEJC/EBSERH,.8517.8194.9861.9863.9866.,01/01/2013,ADMINISTRATIVA,OPERACIONAL,ADMINISTRATIVO                                    ,SETOR                                                       ,FIM
6354,112280,UNIDADE DE FLORICULTURA ,UNFLORICUL,MACAÍBA,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,351,ESCOLA AGRICOLA DE JUNDIAI,.605.351.6354.,10/11/2011,ACADÊMICA,OPERACIONAL,AGROPECUÁRIO                                      ,LABORATÓRIO                                                 ,FIM
6402,112281,UNIDADE DE FORRAGICULTURA,UNIFORRA,MACAÍBA,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,351,ESCOLA AGRICOLA DE JUNDIAI,.605.351.6402.,16/11/2011,ACADÊMICA,OPERACIONAL,AGROPECUÁRIO                                      ,LABORATÓRIO                                                 ,FIM
6351,112277,UNIDADE DE FRUTICULTURA ,UNFRUTI,MACAÍBA,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,351,ESCOLA AGRICOLA DE JUNDIAI,.605.351.6351.,10/11/2011,ACADÊMICA,OPERACIONAL,AGROPECUÁRIO                                      ,LABORATÓRIO                                                 ,FIM
9857,31540301,UNIDADE DE GERENCIAMENTO DE ATIVIDADES DE GRADUACAO E ENSINO TECNICO -  MEJC/EBSERH,UFAGMEJCEBSERH,NATAL,8194,SUPERINTENDENCIA DO MEJC - EBSERH,9856,SETOR DE GESTAO DE ENSINO - MEJC/EBSERH,.8517.8194.11805.9856.9857.,01/01/2013,ADMINISTRATIVA,OPERACIONAL,ADMINISTRATIVO                                    ,SETOR                                                       ,FIM
9858,31540302,UNIDADE DE GERENCIAMENTO DE POS-GRADUACAO - MEJC/EBSERH,UGPMEJCEBSERH,NATAL,8194,SUPERINTENDENCIA DO MEJC - EBSERH,9856,SETOR DE GESTAO DE ENSINO - MEJC/EBSERH,.8517.8194.11805.9856.9858.,01/01/2013,ADMINISTRATIVA,OPERACIONAL,ADMINISTRATIVO                                    ,SETOR                                                       ,FIM
9889,31100602,UNIDADE DE GESTAO DE RISCOS ASSISTENCIAS - MEJC/EBSERH,UGRMEJCEBSERH,NATAL,8194,SUPERINTENDENCIA DO MEJC - EBSERH,9873,SETOR DE VIGILANCIA EM SAUDE - MEJC/EBSERH,.8517.8194.9861.9873.9889.,01/01/2016,ADMINISTRATIVA,GERENCIAL,ADMINISTRATIVO                                    ,ASSESSORIA                                                  ,FIM
10688,31100301,UNIDADE DE GINECOLOGIA (UNIDADE A) - MEJC,GINE/UNIDADE-A,NATAL,8194,SUPERINTENDENCIA DO MEJC - EBSERH,9868,DIVISAO DE ENFERMAGEM - MEJC/EBSERH,.8517.8194.9861.9868.10688.,01/04/2017,ACADÊMICA,ESTRATÉGICO,ADMINISTRATIVO                                    ,ASSESSORIA                                                  ,FIM
4403,32030106,UNIDADE DE HEMATOLOGIA/ONCOLOGIA - HUOL/EBSERH,UHOHUOLEBSERH,NATAL,8193,SUPERINTENDENCIA DO HUOL - EBSERH,1440,EBSERH - DIVISAO DE GESTAO DE CUIDADO,.8517.8193.9786.1440.4403.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,CIÊNCIAS DA SAÚDE                                 ,LABORATÓRIO                                                 ,FIM
9842,3300100301,UNIDADE DE HOTELARIA - HUAB/EBSERH,hOTEL/HUAB/EBS,SANTA CRUZ,8195,SUPERINTENDENCIA DO HUAB - EBSERH,9839,SETOR DE LOGISTICA E INFRAESTRUTURA HOSPITALAR - HUAB/EBSERH,.8517.8195.11688.9839.9842.,11/01/2016,ACADÊMICA,ESTRATÉGICO,ADMINISTRATIVO                                    ,ASSESSORIA                                                  ,FIM
9847,31121101,UNIDADE DE HOTELARIA - MEJC/EBSERH,UNIHOTMEJCEBSE,NATAL,8194,SUPERINTENDENCIA DO MEJC - EBSERH,9846,DIVISAO DE LOGISTICA E INFRAESTRUTURA HOSPITAL - MEJC/EBSERH,.8517.8194.9386.9846.9847.,01/01/2016,ADMINISTRATIVA,GERENCIAL,ADMINISTRATIVO                                    ,ASSESSORIA                                                  ,FIM
8738,3300110502,UNIDADE DE LABORATORIO DE ANALISE CLINICA CITOPATOLOGIA - HUAB/EBSERH,ULACC/HUAB/EBS,SANTA CRUZ,8195,SUPERINTENDENCIA DO HUAB - EBSERH,9876,SETOR DE APOIO DIAGNOSTICO - HUAB/EBSERH,.8517.8195.11865.9876.8738.,01/01/2010,ACADÊMICA,ESTRATÉGICO,ADMINISTRATIVO                                    ,ASSESSORIA                                                  ,MEIO
9840,3112090101,UNIDADE DE LIQUIDACAO DE DESPESA - MEJC/EBSERH,ULDMEJCEBSERH,NATAL,8194,SUPERINTENDENCIA DO MEJC - EBSERH,13280,"SETOR DE ORCAMENTO, FINANCAS E CONTABILIDADE - MEJC/EBSERH",.8517.8194.9386.9838.13280.9840.,01/01/2013,ADMINISTRATIVA,OPERACIONAL,ADMINISTRATIVO                                    ,SETOR                                                       ,FIM
4414,14230106,UNIDADE DE MANUTENCAO DE REFRIGERACAO,umref,NATAL,445,CENTRO DE TECNOLOGIA,3512,DIRECAO/NTI,.445.116.3512.4414.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,ADMINISTRATIVO                                    ,SETOR                                                       ,MEIO
4440,14230108,UNIDADE DE MANUTENCAO ELETRONICA,ume,NATAL,445,CENTRO DE TECNOLOGIA,3512,DIRECAO/NTI,.445.116.3512.4440.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,ADMINISTRATIVO                                    ,SETOR                                                       ,FIM
3871,211004,UNIDADE DE MEDICINA FAMILIAR E COMUNITARIA,umfc,NATAL,446,HOSPITAL UNIVERSITARIO ONOFRE LOPES,392,HUOL - DIRETORIA MEDICA,.605.446.392.3871.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,CIÊNCIAS DA SAÚDE                                 ,DIVISÃO                                                     ,FIM
15241,321004,UNIDADE DE MEDICINA FAMILIAR E COMUNITARIA,umfc,NATAL,8193,SUPERINTENDENCIA DO HUOL - EBSERH,392,HUOL - DIRETORIA MEDICA,.605.446.392.15241.,24/06/1974,ADMINISTRATIVA,OPERACIONAL,CIÊNCIAS DA SAÚDE                                 ,DIVISÃO                                                     ,FIM
9887,31100701,UNIDADE DE MONITORAMENTO E AVALIACAO AMBULATORIAL E HOSPITALAR - MEJC/EBSERH,UMAMEJCEBSERH,NATAL,8194,SUPERINTENDENCIA DO MEJC - EBSERH,9871,SETOR DE REGULACAO E AVALIACAO EM SAUDE - MEJC/EBSERH,.8517.8194.9861.9871.9887.,01/01/2016,ADMINISTRATIVA,GERENCIAL,ADMINISTRATIVO                                    ,ASSESSORIA                                                  ,FIM
9880,31100504,UNIDADE DE NUTRICAO CLINICA - MEJC/EBSERH,UNCMEJCEBSERH,NATAL,8194,SUPERINTENDENCIA DO MEJC - EBSERH,9741,SETOR DE APOIO TERAPEUTICO - MEJC/EBSERH,.8517.8194.9861.9741.9880.,01/03/2013,ADMINISTRATIVA,GERENCIAL,ADMINISTRATIVO                                    ,ASSESSORIA                                                  ,FIM
10689,31100302,UNIDADE DE OBSTETRICIA 1 (UNIDADE B) - MEJC,OBSTE/UNID-B,NATAL,8194,SUPERINTENDENCIA DO MEJC - EBSERH,9868,DIVISAO DE ENFERMAGEM - MEJC/EBSERH,.8517.8194.9861.9868.10689.,01/04/2017,ACADÊMICA,ESTRATÉGICO,ADMINISTRATIVO                                    ,ASSESSORIA                                                  ,FIM
10690,31100303,UNIDADE DE OBSTETRICIA 2 (MAE CANGURU) - MEJC,OBS/MÃE/CANGUR,NATAL,8194,SUPERINTENDENCIA DO MEJC - EBSERH,9868,DIVISAO DE ENFERMAGEM - MEJC/EBSERH,.8517.8194.9861.9868.10690.,01/04/2017,ACADÊMICA,ESTRATÉGICO,ADMINISTRATIVO                                    ,ASSESSORIA                                                  ,FIM
10691,31100304,UNIDADE DE OBSTETRICIA 3 (EXPECTACAO) - MEJC,OBST/EXPECTAÇÃ,NATAL,8194,SUPERINTENDENCIA DO MEJC - EBSERH,9868,DIVISAO DE ENFERMAGEM - MEJC/EBSERH,.8517.8194.9861.9868.10691.,01/04/2017,ACADÊMICA,ESTRATÉGICO,ADMINISTRATIVO                                    ,ASSESSORIA                                                  ,FIM
10692,31100305,UNIDADE DE OBSTETRICIA 4 - MEJC,OBESTETRÍCIA-4,NATAL,8194,SUPERINTENDENCIA DO MEJC - EBSERH,9868,DIVISAO DE ENFERMAGEM - MEJC/EBSERH,.8517.8194.9861.9868.10692.,01/04/2017,ACADÊMICA,ESTRATÉGICO,ADMINISTRATIVO                                    ,ASSESSORIA                                                  ,FIM
6350,112276,UNIDADE DE OLERICULTURA ,UNOLERICUL,MACAÍBA,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,351,ESCOLA AGRICOLA DE JUNDIAI,.605.351.6350.,10/11/2011,ACADÊMICA,OPERACIONAL,AGROPECUÁRIO                                      ,LABORATÓRIO                                                 ,FIM
9860,3300100202,UNIDADE DE ORCAMENTO E FINANCAS - HUAB/EBSERH,UOF/HUAB/EBS,SANTA CRUZ,8195,SUPERINTENDENCIA DO HUAB - EBSERH,8797,DIVISAO DE ADMINISTRACAO E FINANCAS - HUAB/EBSERH,.8517.8195.11688.8797.9860.,01/01/2016,ADMINISTRATIVA,GERENCIAL,ADMINISTRATIVO                                    ,ASSESSORIA                                                  ,FIM
10694,31100307,UNIDADE DE PARTO HUMANIZADO - MEJC,PARTO/HUMANIZA,NATAL,8194,SUPERINTENDENCIA DO MEJC - EBSERH,9868,DIVISAO DE ENFERMAGEM - MEJC/EBSERH,.8517.8194.9861.9868.10694.,01/04/2017,ACADÊMICA,ESTRATÉGICO,ADMINISTRATIVO                                    ,ASSESSORIA                                                  ,FIM
9851,330010020102,UNIDADE DE PATRIMONIO - HUAB/EBSERH,UPAT/HUAB/EBS,SANTA CRUZ,8195,SUPERINTENDENCIA DO HUAB - EBSERH,9848,SETOR DE ADMINISTRACAO - HUAB/EBSERH,.8517.8195.11688.8797.9848.9851.,11/01/2016,ADMINISTRATIVA,GERENCIAL,ADMINISTRATIVO                                    ,ASSESSORIA                                                  ,FIM
9754,3201010303,UNIDADE DE PATRIMONIO - HUOL/EBSERH,PATRIEBSERH,NATAL,8193,SUPERINTENDENCIA DO HUOL - EBSERH,9784,SETOR DE ADMINISTRACAO - HUOL/EBSERH,.8517.8193.8987.9780.9784.9754.,01/01/2013,ADMINISTRATIVA,GERENCIAL,ADMINISTRATIVO                                    ,ASSESSORIA                                                  ,FIM
